epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.6616971492767334,0.4705882668495178,16.531770706176758,0.6153846383094788,0.001
2,20.260103225708008,0.529411792755127,16.20627784729004,0.6153846383094788,0.001
3,19.822477340698242,0.529411792755127,9.4014253616333,0.6153846383094788,0.001
4,11.419626235961914,0.529411792755127,0.31976765394210815,0.7692307829856873,0.001
5,0.29239845275878906,0.8823529481887817,10.744344711303711,0.38461539149284363,0.001
6,8.972960472106934,0.4705882668495178,12.415607452392578,0.38461539149284363,0.001
7,10.353899955749512,0.4705882668495178,7.272511005401611,0.38461539149284363,0.001
8,5.857428550720215,0.4705882668495178,0.3776639401912689,0.7692307829856873,0.001
9,0.308040052652359,0.8823529481887817,4.268764972686768,0.6153846383094788,0.001
10,4.866738319396973,0.529411792755127,6.1049909591674805,0.6153846383094788,0.001
11,7.080331802368164,0.529411792755127,4.823046684265137,0.6153846383094788,0.001
12,5.461930274963379,0.529411792755127,1.391003966331482,0.7692307829856873,0.001
