epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.0645606517791748,0.5490196347236633,27.571523666381836,0.38461539149284363,0.001
2,24.989925384521484,0.45098039507865906,19.303144454956055,0.38461539149284363,0.001
3,17.547271728515625,0.45098039507865906,2.3909010887145996,0.38461539149284363,0.001
4,2.262608766555786,0.45098039507865906,10.03054141998291,0.6153846383094788,0.001
5,11.545804977416992,0.5490196347236633,15.610515594482422,0.6153846383094788,0.001
6,18.0338191986084,0.5490196347236633,16.32302474975586,0.6153846383094788,0.001
7,18.800596237182617,0.5490196347236633,13.536113739013672,0.6153846383094788,0.001
8,15.456510543823242,0.5490196347236633,8.120465278625488,0.6153846383094788,0.001
9,9.025678634643555,0.5490196347236633,1.0945463180541992,0.8461538553237915,0.001
10,0.8620505928993225,0.7647058963775635,4.642611026763916,0.5384615659713745,0.001
11,4.291791915893555,0.4901961088180542,9.807658195495605,0.38461539149284363,0.001
12,9.233529090881348,0.45098039507865906,9.665251731872559,0.38461539149284363,0.001
13,9.140579223632812,0.45098039507865906,5.594205379486084,0.5384615659713745,0.001
14,5.113523483276367,0.5098039507865906,1.7201176881790161,0.7692307829856873,0.001
15,1.356582760810852,0.7843137383460999,1.361037015914917,0.8461538553237915,0.001
16,0.91866534948349,0.7450980544090271,4.154199600219727,0.6153846383094788,0.001
17,4.038050651550293,0.5882353186607361,5.391602516174316,0.6153846383094788,0.001
