epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7897403240203857,0.4313725531101227,24.935142517089844,0.46153849363327026,0.001
2,20.039628982543945,0.5686274766921997,17.250829696655273,0.46153849363327026,0.001
3,13.72715950012207,0.5686274766921997,2.0458736419677734,0.46153849363327026,0.001
4,1.396704077720642,0.5686274766921997,12.206542015075684,0.5384615659713745,0.001
5,14.267309188842773,0.4313725531101227,15.533000946044922,0.5384615659713745,0.001
6,18.153200149536133,0.4313725531101227,12.148815155029297,0.5384615659713745,0.001
7,13.774105072021484,0.4313725531101227,4.4572834968566895,0.5384615659713745,0.001
8,4.246088981628418,0.4705882668495178,2.6202890872955322,0.46153849363327026,0.001
9,1.5375230312347412,0.6666666865348816,9.447561264038086,0.46153849363327026,0.001
10,6.737959861755371,0.5686274766921997,11.517334938049316,0.46153849363327026,0.001
11,8.304437637329102,0.5686274766921997,9.709196090698242,0.46153849363327026,0.001
